score,flags,address,borough,zip,units,year_built,bldg_class,owner,per_door,market_value,value_basis,assessed_value_est,last_sale_price,last_sale_date,under_70k_door,low_rate_mtge_date,low_rate_mtge_amt,est_maturity_10yr,months_to_maturity,maturing_soon,lender,bbl,acris_mortgage_url,acris_parcel_url,pluto_url,lat,lon
15.5,no low-rate-era mortgage found,1222 BOSTON ROAD,Bronx,10456,20,1909,C1,MCKINLEY SQUARE PHASE 1 HOUSING DEVELOPM ENT FUND,45950,919000,assessed/0.45,919000,,,True,,,,,False,,2026630007,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=2&block=2663&lot=7,https://zola.planning.nyc.gov/l/lot/2/2663/7,40.8299202,-73.9011167
15.5,est. already matured,1322 44 STREET,Brooklyn,11219,31,1927,C1,1322 44 ST REALTY ASSOC,69194,2145000,assessed/0.45,2145000,,,True,2014-09-03,16575.33,2024-09-03,-22,False,NEW YORK COMMUNITY BANK,3056110016,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2014090500623002,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=3&block=5611&lot=16,https://zola.planning.nyc.gov/l/lot/3/5611/16,40.6372227,-73.9886720
15.5,maturing soon (est.),509 SARATOGA AVENUE,Brooklyn,11212,32,1930,C1,509 SARATOGA LLC,69156,2213000,assessed/0.45,2213000,,,True,2021-03-23,1148259.12,2031-03-23,56,True,NEW YORK COMMUNITY BANK,3035150025,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2021040801459002,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=3&block=3515&lot=25,https://zola.planning.nyc.gov/l/lot/3/3515/25,40.6682944,-73.9168747
15.5,maturing soon (est.),34-35 100 STREET,Queens,11368,24,1928,C1,"34-35 100 STREET, LLC",69292,1663000,assessed/0.45,1663000,,,True,2021-05-03,139305.19,2031-05-03,58,True,"JPMORGAN CHASE BANK, NA",4017340032,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2021051001430004,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=4&block=1734&lot=32,https://zola.planning.nyc.gov/l/lot/4/1734/32,40.7544970,-73.8676648
15.5,no low-rate-era mortgage found,85-55 118 STREET,Queens,11415,24,1923,C1,TWIN D REALTY LLC,45833,1100000,assessed/0.45,1100000,,,True,,,,,False,,4092610031,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=4&block=9261&lot=31,https://zola.planning.nyc.gov/l/lot/4/9261/31,40.7012848,-73.8321921
15.4,no low-rate-era mortgage found,1484 ST NICHOLAS AVENUE,Manhattan,10033,28,1911,C7,"1484 ASSOCIATES,",46071,1290000,assessed/0.45,1290000,,,True,,,,,False,,1021570003,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=1&block=2157&lot=3,https://zola.planning.nyc.gov/l/lot/1/2157/3,40.8512140,-73.9319397
15.4,bulk-sale price ignored; est. already matured; financed/sold since (may be refinanced),556 WEST 185 STREET,Manhattan,10033,24,1907,C1,DY 556 WEST 185 LLC,46083,1106000,"assessed/0.45 (sale $2,796,352 looks like bulk)",1106000,2796352,2022-03-04,True,2014-05-21,120000.0,2024-05-21,-26,False,"CAPITAL ONE, NATIONAL ASSOCIATION",1021570013,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2014052702012007,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=1&block=2157&lot=13,https://zola.planning.nyc.gov/l/lot/1/2157/13,40.8511395,-73.9312639
15.4,maturing soon (est.),558 WEST 193 STREET,Manhattan,10040,31,1929,D1,558 WEST 193 LLC,69323,2149000,assessed/0.45,2149000,,,True,2019-10-24,213496.12,2029-10-24,39,True,STARWOOD MORTGAGE CAPITAL LLC,1021610049,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2019102800315004,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=1&block=2161&lot=49,https://zola.planning.nyc.gov/l/lot/1/2161/49,40.8562478,-73.9275280
15.4,maturing soon (est.),2705 COLDEN AVENUE,Bronx,10469,40,1928,D7,"COLDEN AVENUE REALTY, LLC.",69425,2777000,assessed/0.45,2777000,,,True,2021-12-28,1315675.99,2031-12-28,65,True,GREYSTONE SERVICING COMPANY LLC,2045160048,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2022010501090002,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=2&block=4516&lot=48,https://zola.planning.nyc.gov/l/lot/2/4516/48,40.8660169,-73.8598179
15.4,no low-rate-era mortgage found,2133 DALY AVENUE,Bronx,10460,32,1931,C1,GARMENDIA GARDENS HDF,46031,1473000,assessed/0.45,1473000,,,True,,,,,False,,2031250030,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=2&block=3125&lot=30,https://zola.planning.nyc.gov/l/lot/2/3125/30,40.8456889,-73.8811637
15.4,est. already matured,3349 DECATUR AVENUE,Bronx,10467,21,1926,C1,MATOVU REALTY LLC.,69429,1458000,assessed/0.45,1458000,,,True,2012-12-18,365796.92,2022-12-18,-43,False,SIGNATURE BANK,2033520059,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2012122600369002,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=2&block=3352&lot=59,https://zola.planning.nyc.gov/l/lot/2/3352/59,40.8780074,-73.8730818
15.4,no low-rate-era mortgage found,2805 GRAND CONCOURSE,Bronx,10468,42,1936,D9,2805 HOLDING LLC,45976,1931000,assessed/0.45,1931000,,,True,,,,,False,,2033150089,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=2&block=3315&lot=89,https://zola.planning.nyc.gov/l/lot/2/3315/89,40.8693319,-73.8924782
15.4,maturing soon (est.),2707 BRIGGS AVENUE,Bronx,10458,26,1915,C1,2707 BRIGGS REALTY,69308,1802000,assessed/0.45,1802000,,,True,2019-12-17,486795.97,2029-12-17,41,True,NEW YORK COMMUNITY BANK,2033000056,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2019121900682001,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=2&block=3300&lot=56,https://zola.planning.nyc.gov/l/lot/2/3300/56,40.8667045,-73.8917340
15.4,no low-rate-era mortgage found,1743 FULTON AVENUE,Bronx,10457,45,1927,C1,CROTONA PARK W HSNGETC,46111,2075000,assessed/0.45,2075000,,,True,,,,,False,,2029300066,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=2&block=2930&lot=66,https://zola.planning.nyc.gov/l/lot/2/2930/66,40.8428225,-73.8973605
15.4,no low-rate-era mortgage found,450 EAST 165 STREET,Bronx,10456,25,1904,C1,450-52 EAST 165 STREET HOUSING DEVEL. FU ND CORP.,46040,1151000,assessed/0.45,1151000,,,True,,,,,False,,2023860037,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=2&block=2386&lot=37,https://zola.planning.nyc.gov/l/lot/2/2386/37,40.8269549,-73.9099232
15.4,est. already matured; financed/sold since (may be refinanced); satisfaction recorded since,1528 BRYANT AVENUE,Bronx,10460,21,1931,C1,"OLR LBCE HOUSING DEVELOPMENT FUND COMPAN Y, INC.",46000,966000,assessed/0.45,966000,,,True,2013-12-09,3000000.0,2023-12-09,-31,False,"CITIBANK, N.A.",2030010007,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2013121100013004,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=2&block=3001&lot=7,https://zola.planning.nyc.gov/l/lot/2/3001/7,40.8335517,-73.8865409
15.4,no low-rate-era mortgage found,16 EAST 208 STREET,Bronx,10467,42,1926,C7,14 EAST 208 LLC,46071,1935000,assessed/0.45,1935000,,,True,,,,,False,,2033260129,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=2&block=3326&lot=129,https://zola.planning.nyc.gov/l/lot/2/3326/129,40.8802274,-73.8830692
15.4,est. already matured,1625 PARK PLACE,Brooklyn,11233,23,1910,C1,PARK PALACE LLC,69435,1597000,assessed/0.45,1597000,,,True,2013-09-17,294628.22,2023-09-17,-34,False,GPS CAPITAL FUND LLC,3013690060,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2013092400847003,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=3&block=1369&lot=60,https://zola.planning.nyc.gov/l/lot/3/1369/60,40.6722294,-73.9233912
15.4,maturing soon (est.); satisfaction recorded since,202 EAST 91 STREET,Brooklyn,11212,39,1929,C7,202 EAST 91 LLC,69385,2706000,assessed/0.45,2706000,,,True,2020-10-01,1261662.99,2030-10-01,51,True,NEW YORK COMMUNITY BANK,3046260006,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2020100700652001,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=3&block=4626&lot=6,https://zola.planning.nyc.gov/l/lot/3/4626/6,40.6594737,-73.9264659
15.3,bulk-sale price ignored; maturing soon (est.),246 BRADHURST AVENUE,Manhattan,10039,47,1920,D1,"WHGA ROBINSON PARK HOUSING DEVELOPMENT F UND CORPORATION, AS NOMINEE",69574,3270000,"assessed/0.45 (sale $26,157,610 looks like bulk)",3270000,26157610,2020-11-17,True,2020-11-17,30440718.0,2030-11-17,52,True,NEW YORK COMMUNITY BANK,1020470023,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2020112501419005,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=1&block=2047&lot=23,https://zola.planning.nyc.gov/l/lot/1/2047/23,40.8291557,-73.9385641
15.3,no low-rate-era mortgage found,131 HENRY STREET,Manhattan,10002,20,1900,C4,"KUO, LI YING",46200,924000,assessed/0.45,924000,,,True,,,,,False,,1002830012,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=1&block=283&lot=12,https://zola.planning.nyc.gov/l/lot/1/283/12,40.7135167,-73.9911335
15.3,no low-rate-era mortgage found,705 WEST 170 STREET,Manhattan,10032,20,1910,C1,BELMONT VENTURES LLC,46150,923000,assessed/0.45,923000,,,True,,,,,False,,1021390183,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=1&block=2139&lot=183,https://zola.planning.nyc.gov/l/lot/1/2139/183,40.8438444,-73.9419877
15.3,no low-rate-era mortgage found,1912 PROSPECT AVENUE,Bronx,10457,21,1910,C1,1912 PROSPECT LLC,46143,969000,assessed/0.45,969000,,,True,,,,,False,,2029550005,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=2&block=2955&lot=5,https://zola.planning.nyc.gov/l/lot/2/2955/5,40.8433916,-73.8894372
15.3,no low-rate-era mortgage found,967 SHERMAN AVENUE,Bronx,10456,20,1914,C1,GRAND CONCOURSE EASTHOUSING DEVELOPMENT  FUND CORP,46250,925000,assessed/0.45,925000,,,True,,,,,False,,2024550033,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=2&block=2455&lot=33,https://zola.planning.nyc.gov/l/lot/2/2455/33,40.8286799,-73.9191712
15.3,maturing soon (est.),1473 FULTON AVENUE,Bronx,10456,20,1912,C1,BRONX 1473-1479 FULTON AVENUE L.P.,69500,1390000,assessed/0.45,1390000,,,True,2019-10-11,1844812.58,2029-10-11,39,True,"SABAL CAPITAL II, LLC",2029270054,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2019102400011006,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=2&block=2927&lot=54,https://zola.planning.nyc.gov/l/lot/2/2927/54,40.8362494,-73.9010206
15.3,no low-rate-era mortgage found,1370 UNIVERSITY AVENUE,Bronx,10452,47,1928,D1,1370 UNIVERSITY AVE CORP,46277,2175000,assessed/0.45,2175000,,,True,,,,,False,,2025340003,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=2&block=2534&lot=3,https://zola.planning.nyc.gov/l/lot/2/2534/3,40.8423063,-73.9257469
15.3,no low-rate-era mortgage found,1919 82 STREET,Brooklyn,11214,21,1922,C1,1919 82ND STREET LLC,46238,971000,assessed/0.45,971000,,,True,,,,,False,,3062970070,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=3&block=6297&lot=70,https://zola.planning.nyc.gov/l/lot/3/6297/70,40.6080653,-73.9973781
15.3,no low-rate-era mortgage found,1682 PARK PLACE,Brooklyn,11233,20,1910,C1,BANKOLE HOUSES LP,46250,925000,assessed/0.45,925000,,,True,,,,,False,,3014660016,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=3&block=1466&lot=16,https://zola.planning.nyc.gov/l/lot/3/1466/16,40.6715914,-73.9215786
15.3,est. already matured; satisfaction recorded since,351 92 STREET,Brooklyn,11209,20,1928,C1,351 92ND ST RLTY CORP,69550,1391000,assessed/0.45,1391000,,,True,2013-12-11,1000000.0,2023-12-11,-31,False,THE DIME SAVINGS BANK OF WILLIAMSBURGH,3060860065,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2013121700954001,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=3&block=6086&lot=65,https://zola.planning.nyc.gov/l/lot/3/6086/65,40.6190815,-74.0310499
15.3,est. already matured,403 ST JOHNS PLACE,Brooklyn,11238,27,1921,C1,"M&M ST. JOHN'S REALTY, LLC",69556,1878000,assessed/0.45,1878000,,,True,2013-09-20,377049.76,2023-09-20,-34,False,FLUSHING BANK,3011730067,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2013092500096004,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=3&block=1173&lot=67,https://zola.planning.nyc.gov/l/lot/3/1173/67,40.6742312,-73.9644938
15.3,maturing soon (est.),1717 CARROLL STREET,Brooklyn,11213,42,1925,C1,1717 CARROLL REALTY LLC,69595,2923000,assessed/0.45,2923000,,,True,2020-06-23,424897.18,2030-06-23,47,True,NEW YORK COMMUNITY BANK,3014090044,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2020071400171001,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=3&block=1409&lot=44,https://zola.planning.nyc.gov/l/lot/3/1409/44,40.6662493,-73.9288627
15.3,no low-rate-era mortgage found,31-46 45 STREET,Queens,11103,32,1929,C1,"GIOVANNA IADOVITO, CO-TRUSTEE",46188,1478000,assessed/0.45,1478000,,,True,,,,,False,,4007090039,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=4&block=709&lot=39,https://zola.planning.nyc.gov/l/lot/4/709/39,40.7583838,-73.9143150
15.3,est. already matured; satisfaction recorded since,56-01 39 AVENUE,Queens,11377,25,1929,C1,BIH YU WU REVOCABLETRUST,69520,1738000,assessed/0.45,1738000,,,True,2012-11-30,700000.0,2022-11-30,-44,False,"FLUSHING SAVINGS BANK, FSB",4012080010,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2012121300111001,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=4&block=1208&lot=10,https://zola.planning.nyc.gov/l/lot/4/1208/10,40.7485381,-73.9068424
15.3,no low-rate-era mortgage found,124-06 124 STREET,Queens,11418,39,1921,C1,KRITI PROPERTY LLC,46179,1801000,assessed/0.45,1801000,,,True,,,,,False,,4092780099,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=4&block=9278&lot=99,https://zola.planning.nyc.gov/l/lot/4/9278/99,40.7023334,-73.8266713
15.2,no low-rate-era mortgage found,1403 AMSTERDAM AVENUE,Manhattan,10027,46,1910,C7,HP NEW AMSTERDAM HOUSING DEVELOPMENT FUN D CORPORAT,46326,2131000,assessed/0.45,2131000,,,True,,,,,False,,1019690001,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=1&block=1969&lot=1,https://zola.planning.nyc.gov/l/lot/1/1969/1,40.8151596,-73.9545668
15.2,maturing soon (est.),215 AUDUBON AVENUE,Manhattan,10033,48,1910,D1,215 AUDUBON AVENUE HOUSING DEVELOPMENT F UND CORP,69750,3348000,assessed/0.45,3348000,,,True,2019-12-02,211500.0,2029-12-02,41,True,NEW YORK CITY HOUSING DEVELOPMENT CORPORATION,1021320007,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2019121200905006,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=1&block=2132&lot=7,https://zola.planning.nyc.gov/l/lot/1/2132/7,40.8452073,-73.9345627
15.2,maturing soon (est.),546 WEST 146 STREET,Manhattan,10031,31,1930,C1,113-117 REALTY LLC,69613,2158000,assessed/0.45,2158000,,,True,2019-09-27,835139.63,2029-09-27,38,True,"CAPITAL ONE, NATIONAL ASSOCIATION",1020770053,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2019100400097004,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=1&block=2077&lot=53,https://zola.planning.nyc.gov/l/lot/1/2077/53,40.8265122,-73.9491463
15.2,bulk-sale price ignored; maturing soon (est.); satisfaction recorded since,632 EAST 186 STREET,Bronx,10458,20,1912,C7,RDKA LLC,69700,1394000,"assessed/0.45 (sale $3,800,000 looks like bulk)",1394000,3800000,2019-10-30,True,2019-10-30,455756.47,2029-10-30,39,True,FLUSHING BANK,2030740010,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2019110100391004,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=2&block=3074&lot=10,https://zola.planning.nyc.gov/l/lot/2/3074/10,40.8540882,-73.8871385
15.2,no low-rate-era mortgage found,425 61 STREET,Brooklyn,11220,24,1922,C1,"TROC, JOANNA",46333,1112000,assessed/0.45,1112000,,,True,,,,,False,,3057820062,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=3&block=5782&lot=62,https://zola.planning.nyc.gov/l/lot/3/5782/62,40.6399749,-74.0180881
15.2,bulk-sale price ignored; no low-rate-era mortgage found,1302 AVENUE K,Brooklyn,11230,36,1923,C1,"1302 AVENUE K, LLC",46333,1668000,"assessed/0.45 (sale $4,200,000 looks like bulk)",1668000,4200000,2022-04-14,True,,,,,False,,3067240001,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=3&block=6724&lot=1,https://zola.planning.nyc.gov/l/lot/3/6724/1,40.6223733,-73.9624753
15.2,maturing soon (est.),555 RUTLAND ROAD,Brooklyn,11203,42,1927,C1,KINGSTON HEIGHTS LLC,69667,2926000,assessed/0.45,2926000,,,True,2021-09-30,1176110.7,2031-09-30,62,True,STERLING NATIONAL BANK,3048040001,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2021101200352004,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=3&block=4804&lot=1,https://zola.planning.nyc.gov/l/lot/3/4804/1,40.6601360,-73.9422483
15.2,maturing soon (est.),86-19 ELMHURST AVENUE,Queens,11373,38,1964,D1,"VENUS APARTMENTS, LLC",69711,2649000,assessed/0.45,2649000,,,True,2019-11-18,523585.73,2029-11-18,40,True,"CAPITAL ONE, NATIONAL ASSOCIATION",4015160031,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2019112601351003,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=4&block=1516&lot=31,https://zola.planning.nyc.gov/l/lot/4/1516/31,40.7443486,-73.8791142
15.2,no low-rate-era mortgage found,89-09 32 AVENUE,Queens,11369,38,1931,C1,DELFOR LLC.,46368,1762000,assessed/0.45,1762000,,,True,,,,,False,,4014010031,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=4&block=1401&lot=31,https://zola.planning.nyc.gov/l/lot/4/1401/31,40.7586294,-73.8790053
15.1,maturing soon (est.),132 SHERMAN AVENUE,Manhattan,10034,22,1915,C1,132 SHERMAN OWNER LLC,69818,1536000,assessed/0.45,1536000,,,True,2020-02-13,36078403.54,2030-02-13,43,True,KEYBANK NATIONAL ASSOCIATION,1022240031,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2020030200320001,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=1&block=2224&lot=31,https://zola.planning.nyc.gov/l/lot/1/2224/31,40.8645073,-73.9242977
15.1,maturing soon (est.),609 WEST 174 STREET,Manhattan,10033,43,1936,D1,HEIGHTS 174 LLC,69814,3002000,assessed/0.45,3002000,,,True,2019-08-29,487919.77,2029-08-29,37,True,NEW YORK COMMUNITY BANK,1021430062,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2019090400438002,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=1&block=2143&lot=62,https://zola.planning.nyc.gov/l/lot/1/2143/62,40.8452364,-73.9375444
15.1,maturing soon (est.),562 WEST 190 STREET,Manhattan,10040,21,1916,C1,562 WEST 190TH LLC,69810,1466000,assessed/0.45,1466000,,,True,2021-08-03,330658.74,2031-08-03,61,True,M&T BANK,1021580073,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2021081300459003,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=1&block=2158&lot=73,https://zola.planning.nyc.gov/l/lot/1/2158/73,40.8543466,-73.9289471
15.1,no low-rate-era mortgage found,266 WEST 123 STREET,Manhattan,10027,20,1910,C4,C & C MGNT. L.P.,46550,931000,assessed/0.45,931000,,,True,,,,,False,,1019280059,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=1&block=1928&lot=59,https://zola.planning.nyc.gov/l/lot/1/1928/59,40.8084448,-73.9517140
15.1,no low-rate-era mortgage found,150 WEST 197 STREET,Bronx,10468,31,1928,D1,197TH ST APARTMENTS,46452,1440000,assessed/0.45,1440000,,,True,,,,,False,,2032490206,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=2&block=3249&lot=206,https://zola.planning.nyc.gov/l/lot/2/3249/206,40.8721808,-73.9015926
15.1,maturing soon (est.),1374 BRONX RIVER AVENUE,Bronx,10472,43,1927,C7,1364 BRONX RIVER AVE LLC,69860,3004000,assessed/0.45,3004000,,,True,2020-08-14,1216.33,2030-08-14,49,True,BHMC LP,2038630033,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2020090700077003,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=2&block=3863&lot=33,https://zola.planning.nyc.gov/l/lot/2/3863/33,40.8333526,-73.8796825
15.1,bulk-sale price ignored; no low-rate-era mortgage found,850 EAST 17 STREET,Brooklyn,11230,35,1940,D1,850 EAST 17 LLC,46514,1628000,"assessed/0.45 (sale $5,280,000 looks like bulk)",1628000,5280000,2022-03-24,True,,,,,False,,3067000012,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=3&block=6700&lot=12,https://zola.planning.nyc.gov/l/lot/3/6700/12,40.6296464,-73.9606302
15.1,est. already matured; financed/sold since (may be refinanced),230 EAST 26 STREET,Brooklyn,11226,20,1925,C1,230 EAST 26 LLC,46550,931000,assessed/0.45,931000,,,True,2014-06-25,944658.5,2024-06-25,-25,False,SIGNATURE BANK,3051690017,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2014070301792001,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=3&block=5169&lot=17,https://zola.planning.nyc.gov/l/lot/3/5169/17,40.6440729,-73.9529140
15.1,no low-rate-era mortgage found,1720 NOSTRAND AVENUE,Brooklyn,11226,45,1925,C7,1720 NOSTRAND AVENUE CORP,46467,2091000,assessed/0.45,2091000,,,True,,,,,False,,3051730026,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=3&block=5173&lot=26,https://zola.planning.nyc.gov/l/lot/3/5173/26,40.6439121,-73.9491521
15.1,no low-rate-era mortgage found,190 EAST 21 STREET,Brooklyn,11226,29,1914,C1,QUARLEVANS REALTY CORP,46552,1350000,assessed/0.45,1350000,,,True,,,,,False,,3051010014,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=3&block=5101&lot=14,https://zola.planning.nyc.gov/l/lot/3/5101/14,40.6496063,-73.9601572
15.1,no low-rate-era mortgage found,1452 55 STREET,Brooklyn,11219,34,1928,D7,USHER BABAD,46500,1581000,assessed/0.45,1581000,,,True,,,,,False,,3056850024,,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=3&block=5685&lot=24,https://zola.planning.nyc.gov/l/lot/3/5685/24,40.6293921,-73.9923120
15.1,est. already matured,37-44 61 STREET,Queens,11377,23,1930,C1,ANNADALE REALTY LLC,69870,1607000,assessed/0.45,1607000,,,True,2013-03-28,730658.4,2023-03-28,-40,False,NEW YORK COMMUNITY BANK,4012150079,https://a836-acris.nyc.gov/DS/DocumentSearch/DocumentDetail?doc_id=2013040400757002,https://a836-acris.nyc.gov/bblsearch/bblsearch.asp?borough=4&block=1215&lot=79,https://zola.planning.nyc.gov/l/lot/4/1215/79,40.7483396,-73.9024757
